Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2016-08-04,1153.50048828125,1166.9623222891832,1146.649948051073,1161.3296771157381,1415416
2016-08-05,1152.23876953125,1167.5491568064326,1144.8010001922455,1163.025563304359,1868484
2016-08-08,1152.412841796875,1160.459506289512,1143.5180366092593,1148.2807708411965,2058244
2016-08-09,1152.717529296875,1156.8931390830076,1121.6835588887716,1156.1101989743368,2261914
2016-08-10,1163.6781005859375,1166.5488449174964,1151.760380813397,1153.0652452931704,2062078
2016-08-11,1178.6837158203125,1180.9020272979121,1159.393538314984,1159.393538314984,2233138
2016-08-12,1191.101806640625,1193.8638117623425,1175.2694963131605,1176.5525915798162,2327358
2016-08-16,1170.7677001953125,1191.7760362326208,1163.0038214835663,1190.9061267171226,3183754
2016-08-17,1141.5604248046875,1173.9427822775053,1138.711450167658,1173.9427822775053,1848566
2016-08-18,1147.650146484375,1155.914288675988,1143.974799221398,1146.10603552107,1292064
2016-08-19,1132.4049072265625,1151.0861960578175,1130.8825653117199,1148.280758624208,2416244
2016-08-22,1108.569580078125,1128.468767609107,1103.1761815621874,1125.663329621461,2265274
2016-08-23,1131.3397216796875,1133.0360037001524,1104.872667507616,1106.9387037534004,1503374
2016-08-24,1118.7257080078125,1131.7525852821568,1117.4208433821989,1126.4461570426927,1116878
2016-08-25,1109.5914306640625,1126.4023907063117,1098.695792011198,1122.1833505102495,1939690
2016-08-26,1098.2392578125,1118.9431517243536,1094.8683576312521,1113.3974772326235,1250314
2016-08-29,1087.626220703125,1102.5886229938624,1072.9247275721466,1102.5886229938624,1488728
2016-08-30,1106.5899658203125,1109.0475236077937,1087.9304515265471,1091.7363051800633,1444026
2016-08-31,1092.30224609375,1109.1349792466376,1087.75698869134,1109.1349792466376,3231668
2016-09-01,1090.6492919921875,1102.5887814481498,1081.754486501906,1098.2174639451064,1345736
2016-09-02,1093.82421875,1095.8249468716801,1085.6688172455665,1092.6063242206465,1742330
2016-09-06,1080.4495849609375,1096.151390875238,1078.6879966316349,1096.0426521659,2239066
2016-09-07,1061.5291748046875,1087.256713994014,1053.8956952703313,1087.256713994014,3854040
2016-09-08,1010.0086059570312,1026.4933507665917,993.7630013406653,1026.4933507665917,7021516
2016-09-09,1023.209228515625,1029.3855644144166,1009.1167378062624,1013.3140084548817,2742438
2016-09-12,1026.0804443359375,1028.2116810074847,1010.8352528685398,1016.4896669336391,2024454
2016-09-14,1012.7703247070312,1034.1484135035398,1004.7454311379147,1027.3630772068202,2069858
2016-09-15,1012.117919921875,1018.7075480050038,1007.6814027728132,1017.7723315916912,2818964
2016-09-16,1027.23291015625,1033.4527861255926,1009.0953130519254,1016.3590382483629,4358004
2016-09-19,1048.871826171875,1055.6353951621793,1022.1438725303344,1028.6681951209534,2802546
2016-09-20,1046.7188720703125,1051.2423601446492,1037.5412820352726,1048.6761689430805,1184552
2016-09-21,1049.7200927734375,1054.3306570998554,1044.1961868888752,1047.2408711296753,1678020
2016-09-22,1034.32275390625,1056.0704989421256,1031.3216075673636,1054.8743729651526,2857574
2016-09-23,1043.06494140625,1045.56593101004,1031.3428269198726,1036.062128039592,1800726
2016-09-26,1044.370361328125,1052.1995503412177,1041.7170936865082,1044.370361328125,1753476
2016-09-27,1059.5933837890625,1064.7693032035827,1044.369966463848,1044.369966463848,2038792
2016-09-28,1053.917236328125,1060.202311872274,1050.502798714349,1057.3751057072814,1731328
2016-09-29,1060.332763671875,1068.4663966645132,1052.4166080650834,1059.114869073108,3603958
2016-09-30,1057.2882080078125,1065.5523496684286,1053.9390770991702,1060.006675659331,2175364
2016-10-03,1048.980224609375,1068.9663717574238,1044.3697685216498,1065.639010791609,1818880
2016-10-04,1046.13134765625,1054.7870106733324,1043.0214637495592,1052.5904680041422,1780718
2016-10-05,1037.9544677734375,1050.5898202277779,1033.4961809088543,1047.3711970650131,1176354
2016-10-06,1038.998291015625,1044.9353816310877,1032.0390141317946,1041.7167585483712,2267572
2016-10-07,1029.8861083984375,1038.6721750735087,1025.7104993894195,1038.6721750735087,1816512
2016-10-10,1035.3231201171875,1038.1937586055903,1024.3405094182426,1030.799525659766,1202142
2016-10-13,1012.966064453125,1030.799209020988,1009.4864264886639,1027.9285714143816,5173334
2016-10-14,1029.190185546875,1038.2372680228086,996.4816007709487,1006.9205175839137,7741214
2016-10-17,1027.5589599609375,1033.3656490957608,1019.708004476411,1030.3643972209663,2728346
2016-10-18,1043.978515625,1050.7203151922765,1024.2316096910977,1033.4526304418607,2128632
2016-10-19,1041.7603759765625,1048.2411605929667,1030.9734747457094,1044.326567047184,1985058
2016-10-20,1044.3919677734375,1047.9586830835433,1037.8024431856888,1042.5434093561955,1265854
2016-10-21,1056.35302734375,1057.7666305706102,1043.1304427131763,1043.8916136814858,1259660
2016-10-24,1058.7730712890625,1061.9131275434186,1047.8046485503883,1058.991132229991,1253190
2016-10-25,1046.016357421875,1053.0597886967955,1038.406052961248,1048.8729766366237,1772466
2016-10-26,1045.0572509765625,1047.8920437282986,1034.6993543836807,1046.082180176841,1437130
2016-10-27,1054.586669921875,1059.5584182220312,1031.6466097156676,1037.8395209329972,2941602
2016-10-28,1046.1256103515625,1053.2780736025165,1041.4591271822353,1051.0538092584536,1752102
2016-11-01,1024.886474609375,1046.5617119475883,1017.9738998395331,1046.5617119475883,2934776
2016-11-02,1004.846923828125,1022.2699765793271,1000.8999983999811,1020.9616105683467,2325076
2016-11-03,1011.5632934570312,1018.3450128030548,996.3208487145947,1000.4640082955922,1463310
2016-11-04,1016.4041137695312,1018.8463330012744,1000.4638339175436,1011.8030055312561,1183752
2016-11-07,993.0717163085938,1022.6625329516997,985.6576415999881,1019.6096786599209,2048052
2016-11-08,995.7536010742188,1006.1333246346471,985.6355932701788,994.5542657284253,1933634
2016-11-09,946.3192138671875,992.1773922877287,934.5439217389376,950.7458088735158,4500226
2016-11-10,940.0390014648438,967.100388768002,933.6498577209637,961.5616615005138,2172426
2016-11-11,916.3578491210938,936.3759161137665,909.8378454388037,936.3759161137665,2398424
2016-11-15,925.1456909179688,940.9551146316498,894.8787579093336,923.2266900855894,6290324
2016-11-16,954.9329223632812,963.349993092773,932.4289810719664,935.5254903437758,4019958
2016-11-17,932.080078125,963.2192581894584,929.0053961988186,952.9267346213506,2504688
2016-11-18,926.8031005859375,937.6624980900486,917.6880849752458,934.1735213529694,2140534
2016-11-21,930.2047119140625,933.301221172484,918.0369488635882,927.2827153670967,1793366
2016-11-22,931.1204833984375,949.6338412698175,925.4727247121881,929.8121173796106,1318860
2016-11-23,940.4321899414062,943.3105327029726,927.7191633669137,937.2266490402959,1275808
2016-11-24,954.4315795898438,962.7833833624965,931.9931143462142,939.799658909548,3026234
2016-11-25,1003.2335815429688,1006.2427816415407,956.0669094296834,964.7021488746724,4276148
2016-11-28,995.491943359375,1011.562972326054,982.1029151522293,1000.463690688195,1924296
2016-11-29,985.570556640625,999.5918393716051,982.3868440596442,992.1777637741717,1442296
2016-11-30,992.6356201171875,1000.7910812140173,977.9165008270804,987.816450136071,3445832
2016-12-01,987.1403198242188,998.71938022181,983.0408156133474,993.0497942205508,1123052
2016-12-02,968.9976196289062,990.3457682805786,961.7361251082583,984.7633858963346,1998032
2016-12-05,953.36279296875,975.9757636536837,946.3848402297289,972.116040954869,2249526
2016-12-06,951.7711181640625,961.1912917442892,946.3413127782699,955.1074096763072,1593444
2016-12-07,939.6468505859375,952.6868582132437,935.7653001813204,951.7055835313358,2065706
2016-12-08,957.6148681640625,959.0322646443235,942.0235068811909,942.2415678781541,3239546
2016-12-09,957.39697265625,968.1473390747346,947.8241145298837,961.6491628320379,1588718
2016-12-12,963.0447387695312,967.1443501342702,943.332042396355,957.2007455906864,1311758
2016-12-13,959.5995483398438,967.3188887812597,952.0546141611767,967.3188887812597,2147534
2016-12-14,962.783203125,970.2408272473311,954.6712893690012,965.5743420114064,1870366
2016-12-15,985.33056640625,990.9129499273702,960.3407517084602,960.3407517084602,4295410
2016-12-16,995.5138549804688,998.7193943164586,982.146758078893,993.0498082351861,1987230
2016-12-19,998.2396850585938,1002.0775802682937,986.2027807567109,994.3582415303817,1334210
2016-12-20,1020.2201538085938,1022.7060277622941,997.43278069534,999.5915631689459,2922760
2016-12-21,1009.0120849609375,1022.1829504568896,1005.5231083275664,1022.1829504568896,2034902
2016-12-22,1006.43896484375,1013.9838985884869,997.0623395449747,1005.6975785570111,1868300
2016-12-23,997.890869140625,1010.8218448658769,993.8349129271472,1003.08067875807,1118954
2016-12-26,1000.0714721679688,1003.7785094325505,988.2525225343778,988.2525225343778,897408
2016-12-27,1013.2861938476562,1016.164642721816,995.0127177552889,995.0127177552889,1294692
2016-12-28,1008.9249267578125,1024.8433850361894,1004.4546747755286,1014.7253725761929,1350418
2016-12-29,1025.6280517578125,1029.2042307430306,1004.3889323641071,1004.3889323641071,1963516
2016-12-30,1031.6685791015625,1037.359993383153,1022.9896860645631,1027.0238151929732,1405748
2017-01-02,1029.8367919921875,1035.8334698689441,1025.9334146668696,1032.1264326360401,823132
2017-01-03,1032.8460693359375,1034.3506691489945,1021.964845226154,1029.7932149137475,1475324
2017-01-04,1037.752197265625,1041.829980155905,1028.5064330670382,1033.4781807896018,1420066
2017-01-05,1018.0834350585938,1042.3100401367678,1011.9777253742719,1039.7151348159564,2216404
2017-01-06,994.9686279296875,1015.8807617428018,984.370949151827,1012.2391006733932,3009896
2017-01-09,1004.694091796875,1008.0086611306242,984.3272184956372,992.1774134149645,1854578
2017-01-10,1009.7752685546875,1016.0772111161828,999.3737146858907,1004.8252405133285,1533914
2017-01-11,1013.7218627929688,1015.9897822132713,994.445293046028,1009.622358871819,1931296
2017-01-12,1022.4229125976562,1029.2481810386466,1004.8253428445091,1013.722191310895,2570374
2017-01-13,980.9693603515625,1028.3539790732564,975.9757841130421,1024.0145859177328,10235580
2017-01-16,985.003173828125,991.6975813479107,971.6796280107893,981.2743101545225,3364808
2017-01-17,993.8129272460938,997.7598523223851,982.4955835550287,983.4113757960167,3009956
2017-01-18,1000.9436645507812,1002.2083757857102,988.0125831104358,993.4859356135108,3136574
2017-01-19,999.15576171875,1000.9656258991638,995.6449574111384,1000.9002501722092,2251676
2017-01-20,996.6915893554688,1003.0807349248365,987.8164628716324,997.4111481622178,2037246
2017-01-23,1008.8722534179688,1011.8463639350723,988.3598282373189,990.6341103578728,2318546
2017-01-24,1013.9674072265625,1016.0011162112907,1001.5680396572775,1007.6911630438285,2282638
2017-01-25,1029.122314453125,1032.1838767995644,1013.8363923791668,1015.8264292601165,4111648
2017-01-27,1031.221923828125,1040.3847232615647,1025.6455054480577,1025.6455054480577,2871658
2017-01-30,1020.3311767578125,1028.6630210510748,1013.8800277642111,1023.8738843404018,2577956
2017-01-31,975.2388916015625,1019.9595725965544,962.2272509208681,1014.6892900575161,4666804
2017-02-01,948.165771484375,979.6780152271554,942.7643650939314,970.952584305042,4864152
2017-02-02,965.55126953125,970.5154176915453,941.649253848534,949.1063675304127,6009482
2017-02-03,976.4415283203125,981.0119818689325,958.2689488519086,966.4476720618834,2153372
2017-02-06,980.0277709960938,987.7910167554068,968.7437079169382,987.5723337762712,2408910
2017-02-07,981.7117919921875,985.2107200837163,973.5767414678588,981.4493296737984,1814638
2017-02-08,993.236328125,998.331706255323,981.4712250600734,981.8429221046815,2212584
2017-02-09,1013.508056640625,1018.18785057747,992.9080793233543,995.0074570720551,4033202
2017-02-10,1048.7813720703125,1060.3715665805362,1010.7524344576153,1010.7524344576153,5782160
2017-02-13,1055.9107666015625,1062.3619144973368,1041.958835219848,1047.9288378491638,3819812
2017-02-14,1052.4122314453125,1058.272894770709,1048.8039609375,1058.272894770709,2033328
2017-02-15,1055.670166015625,1061.9245204199863,1038.7879045111515,1048.3661760488908,1924972
2017-02-16,1070.5626220703125,1083.792943515569,1065.2486679038236,1075.9203555481438,4175680
2017-02-17,1053.133544921875,1082.7433084390207,1050.5531282426275,1081.1687481331287,2723324
2017-02-20,1094.376953125,1117.469894412251,1053.2208852689084,1060.6123263991033,3973948
2017-02-21,1078.2601318359375,1104.7425533171918,1073.7989139533881,1099.5379414926053,5501112
2017-02-22,1054.7081298828125,1080.2940413894037,1049.7439829730008,1078.5007980423745,4505496
2017-02-23,1085.4549560546875,1090.462775380005,1056.2388860093101,1056.2388860093101,4853352
2017-02-27,1088.975830078125,1094.2897845216507,1080.3159615067232,1084.2741453524625,2139892
2017-02-28,1078.65380859375,1089.0412502375823,1071.546611679549,1088.8225672556068,2354828
2017-03-01,1084.470947265625,1094.2460138446572,1080.294080376423,1084.6239613068915,1130374
2017-03-02,1094.049072265625,1097.788572623749,1080.3158236702184,1087.597924279091,1544942
2017-03-03,1090.8125,1093.283574749778,1082.6555614808447,1089.9158785034188,1013970
2017-03-06,1081.3873291015625,1086.4170376090117,1073.53663152613,1084.6675737803337,1400694
2017-03-07,1093.32763671875,1095.6019187472123,1082.5028273419064,1085.936086652726,1511672
2017-03-08,1098.751220703125,1102.1626980289836,1090.0038977028948,1094.2901073287767,1791510
2017-03-09,1102.0531005859375,1103.911906291857,1095.1864749810113,1099.6038080030803,858468
2017-03-10,1111.8936767578125,1115.0864698080693,1099.5161980110609,1101.9873798966864,1171420
2017-03-14,1122.9371337890625,1131.5313324325389,1115.742484901072,1118.257339241593,3402294
2017-03-15,1092.671630859375,1124.9710497852543,1090.7253732805475,1124.905487588875,3022496
2017-03-16,1102.5560302734375,1105.224005884013,1096.039318854506,1096.039318854506,1571818
2017-03-17,1104.6767578125,1113.533415971741,1097.678904452112,1113.533415971741,2593152
2017-03-20,1084.667724609375,1104.7646717801451,1078.544600357548,1104.7646717801451,3487540
2017-03-21,1087.5980224609375,1089.9160836414585,1078.1072015153272,1085.5424235947432,3373700
2017-03-22,1084.2080078125,1091.6651166033848,1080.2717153247474,1084.7328254551135,1888716
2017-03-23,1076.073486328125,1086.8764052277456,1070.3220593313545,1085.542417565145,2620638
2017-03-24,1061.5751953125,1080.2070377233122,1059.8695098825594,1080.2070377233122,5099814
2017-03-27,1054.9486083984375,1067.1729658937968,1052.3025229264242,1061.4653186343833,2181270
2017-03-28,1062.777099609375,1068.659648790867,1054.0516724730799,1054.0516724730799,1153158
2017-03-29,1069.1851806640625,1071.8968290519379,1060.8752249980648,1065.4237895984475,1717764
2017-03-30,1067.610595703125,1078.107381568293,1064.986399236833,1069.3162806946837,2986086
2017-03-31,1063.5870361328125,1067.5452211877891,1056.2392633796198,1066.4735886859212,1867044
2017-04-03,1054.7952880859375,1064.9859346065116,1053.2645074817804,1064.9859346065116,1196888
2017-04-05,1050.2255859375,1058.3824228418798,1047.4920471922176,1058.3824228418798,2905568
2017-04-06,1049.7001953125,1054.051965265617,1046.4199506073167,1049.6783056587058,1720704
2017-04-07,1062.383544921875,1064.220460145844,1046.2446809041824,1047.4474369980492,2277012
2017-04-10,1059.4097900390625,1071.1093305008417,1051.8652265637095,1063.6741085251315,2543264
2017-04-11,1058.1195068359375,1068.528838221222,1052.3025181107373,1057.2447749006833,1557784
2017-04-12,1046.7261962890625,1061.9246650328398,1042.243194717157,1059.5191519942562,1050538
2017-04-13,1018.47216796875,1053.6145644595651,1015.1482508447061,1049.6782709435267,2500472
2017-04-17,1012.43701171875,1020.3313848094404,1003.8208136795519,1019.2379695028252,2270882
2017-04-18,1009.7905883789062,1020.8996414757652,1006.8383680361281,1019.0627257293527,1730620
2017-04-19,1005.570068359375,1027.2415765705255,985.2982168717266,989.978012051839,5626812
2017-04-20,1017.0948486328125,1019.9377282355273,1001.9838287733852,1008.2600749155266,1268842
2017-04-21,1010.6654663085938,1021.5339483323005,1006.3792577620139,1018.6692861941465,1161154
2017-04-24,1018.2322387695312,1023.2837326877452,998.2882983988503,1005.9422064917221,2000020
2017-04-25,1010.9716186523438,1025.3828085596533,1007.1227760791276,1018.1881584350665,3148710
2017-04-26,1010.468505859375,1025.1639383020467,1007.2757129404407,1023.4363640859524,2187438
2017-04-27,1007.1009521484375,1018.1007730266813,996.1668002488874,1008.5880608740727,5773186
2017-04-28,994.1984252929688,1005.3950369862617,991.9460332288598,1003.317548600972,2540510
2017-05-02,1001.5242919921875,1006.8164629407117,997.1944116007049,1003.3175351807092,2382696
2017-05-03,1022.25537109375,1025.6230672723195,992.1645748858238,1003.7547715948713,3514406
2017-05-04,1019.106689453125,1027.8102312530582,1009.7907711077052,1027.788341594501,2708208
2017-05-05,1014.9078979492188,1020.1562904402297,1007.0353092127026,1009.4408224377491,1682474
2017-05-08,1024.508056640625,1026.6729971777863,1013.6832471760001,1015.1265764603803,1071782
2017-05-09,1028.9251708984375,1032.62089140306,1020.1778528857051,1025.163781441449,1790270
2017-05-10,1020.1343383789062,1030.4998915588087,1012.939688801686,1029.996963354046,1206388
2017-05-11,1027.5697021484375,1032.183935589146,1015.8920493176646,1026.6294078000035,2071302
2017-05-12,1032.46826171875,1036.5138982239414,1014.7112617740758,1024.880023800638,2314446
2017-05-15,1034.41455078125,1040.0346407999102,1024.1364479781387,1038.7882115485313,1817604
2017-05-16,1062.4276123046875,1064.9862462031892,1038.0663466323113,1040.931115385458,3601026
2017-05-17,1073.8865966796875,1076.2483302491153,1059.73776458137,1064.330107349882,2876198
2017-05-18,1109.2476806640625,1124.905405565409,1068.1571643631883,1071.5467510245926,5138594
2017-05-19,1096.542236328125,1111.15032628933,1087.291987193657,1109.2477412832357,1786044
2017-05-22,1107.1265869140625,1116.9235436653257,1097.7887790895613,1097.7887790895613,1663940
2017-05-23,1102.9058837890625,1121.4720501929053,1099.5381867526237,1107.9355930761171,2748596
2017-05-24,1119.28515625,1124.0306200617842,1106.3828592492907,1108.6353582166998,2534548
2017-05-25,1147.910888671875,1153.574757225122,1123.155929446841,1127.0922235920987,4094094
2017-05-26,1127.638916015625,1148.8949468269689,1121.6906955642335,1148.0857769964184,1362550
2017-05-29,1125.277099609375,1135.6207622812358,1121.406367991176,1127.9668576635113,1749290
2017-05-30,1115.76416015625,1126.6326384113136,1104.348867762127,1119.656673849919,927634
2017-05-31,1113.79638671875,1125.124124306362,1105.6613357615095,1107.8481659350884,2502730
2017-06-01,1116.85791015625,1121.4064740477263,1106.536029384067,1106.536029384067,1080064
2017-06-02,1121.8001708984375,1133.5872717048599,1116.3768744354325,1118.0169971696666,1355648
2017-06-05,1138.87890625,1145.854870952083,1119.7222586037492,1121.8435259159223,1500188
2017-06-06,1179.138916015625,1184.8027852245493,1150.2727556087143,1150.7101216754857,5946720
2017-06-07,1143.821533203125,1180.8883049989245,1126.895488853904,1179.5762068822592,4927776
2017-06-08,1102.8623046875,1139.3167018891213,1100.1943289976816,1136.2770291138845,3330714
2017-06-09,1096.4761962890625,1114.145734084166,1087.2915133524568,1102.1619523926754,3148034
2017-06-12,1087.816650390625,1099.056934785862,1080.4688805283752,1092.102858375171,1626506
2017-06-13,1084.2119140625,1097.28059076192,1082.1996291607998,1090.160231255158,1175414
2017-06-14,1092.460205078125,1095.0253101941018,1085.7379388233119,1085.7379388233119,1489142
2017-06-15,1066.3673095703125,1092.2392774175019,1063.6253448288955,1091.9297199095813,2997198
2017-06-16,1061.2811279296875,1076.8927778853374,1055.4433734798183,1068.025528284,2450426
2017-06-19,1075.4334716796875,1081.912584321325,1063.6915578918718,1068.888063853122,1644742
2017-06-20,1081.315673828125,1083.0846974253898,1052.7017387368928,1075.1240912376982,1670958
2017-06-21,1064.1998291015625,1080.054629920448,1060.1752593579408,1079.1038234289972,1657818
2017-06-22,1059.136474609375,1075.1239805344028,1054.780211260613,1065.394351751286,5775882
2017-06-23,1044.4754638671875,1067.5833285897916,1041.0701159236403,1061.1484853356749,1424756
2017-06-27,1036.13916015625,1054.6475026736482,1031.1637818495376,1039.5666429897628,1974330
2017-06-28,1039.323486328125,1042.8393990944135,1032.6675135222456,1039.2570831603805,1789726
2017-06-29,1031.8934326171875,1049.0529807028913,1027.4045790566083,1043.2815204302776,2471826
2017-06-30,1044.7633056640625,1051.2423116401442,1027.4047609724867,1027.9796072847998,1753848
2017-07-03,1049.7384033203125,1053.9176990089225,1036.2496015070315,1042.5737730282879,1475956
2017-07-04,1046.7532958984375,1052.7679106411765,1039.3233760655303,1049.6058245204358,1215134
2017-07-05,1041.9544677734375,1045.9347692207893,1037.0896548933408,1044.0773168065425,815856
2017-07-06,1038.2176513671875,1044.5639574755035,1034.9228671676663,1043.2814588118326,1026788
2017-07-07,1031.318359375,1042.1536261404765,1028.4658311475891,1039.3010979130659,1232090
2017-07-10,1076.87109375,1081.271518816667,1052.1047607824673,1064.0678057122059,783608
2017-07-11,1094.9373779296875,1112.185361166246,1072.9130085100135,1072.9130085100135,3537504
2017-07-12,1078.8612060546875,1098.2541717600554,1074.7261778957961,1097.9003454217864,2646450
2017-07-13,1081.93505859375,1093.2568556274994,1073.1784759826273,1081.315943369432,3131960
2017-07-14,1060.2864990234375,1072.4706719633643,1050.3578746032952,1053.8959221809062,4508432
2017-07-17,1059.4017333984375,1071.1879163521064,1053.5418435014842,1060.3968090413164,2211822
2017-07-18,1065.1068115234375,1080.4309319828615,1059.7112043225134,1059.7112043225134,1908002
2017-07-19,1083.350341796875,1087.9497610120914,1068.0925097826812,1068.269368993783,3915576
2017-07-20,1081.1827392578125,1086.5782384561892,1074.9027284540427,1083.1950247546035,1182504
2017-07-21,1101.7476806640625,1105.6395534868589,1076.6939315710954,1076.848656325016,2148416
2017-07-24,1122.3707275390625,1126.4953186683024,1100.7721972183963,1100.7721972183963,2271402
2017-07-25,1140.465576171875,1144.235343777343,1116.9155728787316,1120.1753564130327,2678832
2017-07-26,1133.59130859375,1142.0178480551276,1129.5997899015185,1135.3653169014085,1459826
2017-07-27,1100.63916015625,1146.364270817923,1093.8979497676498,1127.4710376997093,4255304
2017-07-28,1101.7921142578125,1105.672757018458,1083.0319567424058,1100.3285359041395,1382752
2017-07-31,1105.11865234375,1117.1818888771209,1092.345769076756,1095.8937861910938,2019662
2017-08-01,1109.4866943359375,1117.9576255362915,1104.763441519747,1108.7549593734916,1747460
2017-08-02,1097.1356201171875,1112.3033717124335,1091.9022731882023,1108.7553545777846,1251024
2017-08-03,1104.075927734375,1109.6418989628792,1093.875382699944,1099.884855886467,1882548
2017-08-04,1118.8668212890625,1121.3060821888505,1103.4329306677607,1104.6747578721138,1387890
2017-08-07,1110.28515625,1117.6251366400527,1100.4172358967296,1116.0728795058303,1885520
2017-08-08,1110.107421875,1121.4389167632662,1107.1137841324528,1114.076742115308,1073958
2017-08-09,1114.0772705078125,1118.8893115832975,1105.7838029281183,1108.7552453302274,992946
2017-08-10,1113.833251953125,1117.8913608594098,1102.701414963178,1112.7466935370903,1526172
2017-08-11,1107.00341796875,1124.2778027901702,1101.215694014987,1108.7108360561704,1394736
2017-08-14,1095.183837890625,1113.145669586039,1092.3454682914762,1110.085548978305,786504
2017-08-16,1105.3624267578125,1128.1805865891279,1093.3212805990042,1101.6591411649672,1373340
2017-08-17,1102.39111328125,1110.972923486002,1091.946723915503,1109.0658425208464,1752374
2017-08-18,1114.8756103515625,1130.8859713349655,1096.071056181552,1097.2242049623537,2837356
2017-08-21,1121.52783203125,1130.4865503986546,1106.2270136755208,1111.194214210996,2304834
2017-08-22,1107.66845703125,1126.2733445324593,1105.2069992419329,1118.9555614315395,1131326
2017-08-23,1104.075927734375,1116.2057495969257,1096.8468241633007,1110.9724048369355,1562272
2017-08-24,1107.2474365234375,1116.716141822904,1102.6127527461688,1107.735223889492,1623908
2017-08-28,1103.12255859375,1111.149879917422,1091.4584342079163,1110.7951649349388,2036796
2017-08-29,1095.8270263671875,1106.9810590318639,1092.766797415766,1100.772030655884,1312602
2017-08-30,1101.903076171875,1104.3201407683835,1091.05947234862,1100.328622187293,970782
2017-08-31,1107.13623046875,1110.706334848779,1093.9641348106375,1102.1024395968723,1784664
2017-09-01,1089.440673828125,1107.8904038543037,1080.6150256572164,1099.8851695736046,1702330
2017-09-04,1089.32958984375,1091.4584210973605,1081.2578751057965,1087.9547986110003,1062544
2017-09-05,1101.814697265625,1104.3204413015933,1080.8370222473673,1091.0153757437429,1165994
2017-09-06,1087.99951171875,1097.6013987530241,1086.5803264171766,1094.6298475653855,1228764
2017-09-07,1091.059326171875,1094.7403061931063,1087.045611369927,1090.1279286503245,870636
2017-09-08,1095.716064453125,1097.2239279147807,1087.7108318442936,1088.2430125791807,1021134
2017-09-11,1088.5533447265625,1101.1931503619942,1086.5797826949954,1095.9820024245794,732764
2017-09-12,1103.6326904296875,1107.4246547354373,1089.6845721605805,1097.179713737709,1396460
2017-09-13,1103.9649658203125,1122.7916008089844,1097.7559388941277,1108.7548082473083,1278980
2017-09-14,1102.96728515625,1107.6906464562442,1096.292558353001,1100.771971895874,1081510
2017-09-15,1111.4383544921875,1116.2946803735997,1102.102614512672,1108.3116433268278,2944072
2017-09-18,1108.333984375,1117.159633170495,1103.9876419838827,1110.9506035480085,726600
2017-09-19,1107.97900390625,1110.9726427639973,1104.9853650485027,1110.9726427639973,782754
2017-09-20,1105.894287109375,1114.9638801513397,1097.35687474147,1114.9638801513397,1334642
2017-09-21,1119.79833984375,1126.9387665236575,1099.8851400939277,1104.7858596517372,2438740
2017-09-22,1110.3516845703125,1120.685194865804,1105.2070179017599,1117.5806807705744,2435396
2017-09-25,1113.5225830078125,1123.8340039198633,1105.5395474629988,1107.2248766222738,1599558
2017-09-26,1097.512451171875,1120.463685321947,1093.6762012382196,1113.1902940421458,1449230
2017-09-27,1106.537353515625,1114.1655653193623,1097.112937178067,1104.3198437891408,2010356
2017-09-28,1098.3106689453125,1114.9641931676904,1087.4670650943424,1106.4045816443222,4332866
2017-09-29,1080.3486328125,1101.658924730881,1073.9400508195768,1099.4414148179767,1985014
2017-10-03,1085.8924560546875,1088.4869860793117,1076.4015565146487,1082.1448857900073,1923006
2017-10-04,1083.1651611328125,1088.3541138589162,1075.4925534261906,1086.4027480005634,1300778
2017-10-05,1077.53271484375,1083.6751537880339,1075.2264173677986,1082.5885953292934,1684686
2017-10-06,1085.0943603515625,1088.7976461655655,1076.845286328411,1077.710093760621,1389188
2017-10-09,1088.398193359375,1094.5406304829032,1082.6104711791152,1082.6104711791152,1773616
2017-10-10,1090.68212890625,1095.427577934748,1087.1341134416775,1088.797245690696,1222010
2017-10-11,1108.910400390625,1115.163714365383,1089.5736675889334,1091.0150492597033,1527746
2017-10-12,1130.1318359375,1133.1476713561685,1111.859574203489,1114.520586347574,5006356
2017-10-13,1134.74462890625,1157.0748968896712,1118.9559092696907,1130.13214164269,4066320
2017-10-16,1146.186767578125,1148.670422613446,1133.170046094945,1133.170046094945,1218590
2017-10-17,1150.688232421875,1159.7356306711827,1143.148697788497,1146.4527663106926,1443016
2017-10-18,1147.1624755859375,1159.1591197280088,1144.2353186692912,1150.887849591787,1514144
2017-10-19,1145.9649658203125,1151.2427054676007,1140.2438323758506,1149.5573759308459,86822
2017-10-23,1147.7386474609375,1165.9666208272083,1129.7990153268572,1146.009033175164,1886088
2017-10-24,1143.525634765625,1162.3744717646346,1139.3789555919632,1161.9753632330492,1339020
2017-10-25,1138.41162109375,1162.4704445726657,1136.2325883256162,1146.6832598816445,1105106
2017-10-26,1129.05078125,1142.5253925260754,1119.7340301717247,1127.3831205899255,3007552
2017-10-27,1149.2623291015625,1153.1979414807004,1125.2480255768514,1128.672265661423,1409270
2017-10-30,1163.4483642578125,1165.1382811891242,1148.105894524597,1150.0181660897233,1137252
2017-10-31,1166.917236328125,1174.0325853301258,1156.8223566458585,1156.8223566458585,1592634
2017-11-01,1157.511474609375,1168.1844962388725,1146.8384529798775,1166.9170314917335,741882
2017-11-02,1167.87353515625,1189.1529231521533,1159.2462163152115,1160.0244577570652,1468422
